date,crop,price_per_kg,volume_kg
2025-07-18,cucumber,1722.22,563436.7
2025-07-19,cucumber,1420.36,647676.8
2025-07-21,cucumber,1408.54,827389.0
2025-07-22,cucumber,1245.97,533419.6
2025-07-23,cucumber,1396.91,517699.5
2025-07-24,cucumber,1825.03,442827.62
2025-07-25,cucumber,2256.53,531580.89
2025-07-26,cucumber,1904.05,560691.12
2025-07-28,cucumber,1720.26,877178.66
2025-07-29,cucumber,1816.89,663696.84
2025-07-30,cucumber,1792.59,638221.16
2025-07-31,cucumber,1723.29,664492.2
2025-08-01,cucumber,1603.76,792756.91
2025-08-02,cucumber,979.53,109638.0
2025-08-04,cucumber,1310.12,920885.0
2025-08-05,cucumber,1665.96,582058.1
2025-08-06,cucumber,1742.83,542860.83
2025-08-07,cucumber,1656.03,483562.6
2025-08-08,cucumber,1907.77,515469.2
2025-08-09,cucumber,2242.88,489592.4
2025-08-11,cucumber,2448.97,591627.59
2025-08-12,cucumber,2637.39,347006.6
2025-08-13,cucumber,2850.71,356468.5
2025-08-14,cucumber,3327.85,317695.0
2025-08-15,cucumber,3160.04,382224.05
2025-08-16,cucumber,2890.94,429573.62
2025-08-18,cucumber,2475.71,673931.97
2025-08-19,cucumber,2118.21,462714.1
2025-08-20,cucumber,2251.95,453275.09
2025-08-21,cucumber,2794.17,378163.91
2025-08-22,cucumber,3166.33,389847.7
2025-08-23,cucumber,3042.57,425798.11
2025-08-25,cucumber,2787.24,653664.39
2025-08-26,cucumber,2619.75,438427.2
2025-08-27,cucumber,2593.37,416281.0
2025-08-28,cucumber,2883.58,392643.0
2025-08-29,cucumber,3243.02,392483.0
2025-08-30,cucumber,3031.94,434684.6
2025-09-01,cucumber,2689.6,583621.13
2025-09-02,cucumber,2989.98,356695.05
2025-09-03,cucumber,2925.33,365532.0
2025-09-04,cucumber,3133.92,308362.0
2025-09-05,cucumber,3171.14,387606.18
2025-09-06,cucumber,2913.71,409808.13
2025-09-08,cucumber,2511.21,622594.1
2025-09-09,cucumber,2521.9,388734.0
2025-09-10,cucumber,2581.0,379614.67
2025-09-11,cucumber,2684.67,337717.2
2025-09-12,cucumber,2783.29,355321.43
2025-09-13,cucumber,2872.99,380647.13
2025-09-15,cucumber,2806.54,577934.53
2025-09-16,cucumber,2651.77,383600.0
2025-09-17,cucumber,2438.04,425566.16
2025-09-18,cucumber,2281.24,409642.4
2025-09-19,cucumber,2309.52,425069.5
2025-09-20,cucumber,2233.4,401363.04
2025-09-22,cucumber,2355.78,532840.0
2025-09-23,cucumber,2599.63,296864.0
2025-09-24,cucumber,3132.86,294763.0
2025-09-25,cucumber,3508.89,281761.0
2025-09-26,cucumber,3353.66,330486.0
2025-09-27,cucumber,3313.77,346078.0
2025-09-29,cucumber,3274.11,587131.88
2025-09-30,cucumber,3033.58,418737.0
2025-10-01,cucumber,2915.59,414463.0
2025-10-02,cucumber,2708.83,407541.18
2025-10-03,cucumber,2410.78,435679.0
2025-10-04,cucumber,2054.56,445363.0
2025-10-05,cucumber,1368.74,3436.0
2025-10-09,cucumber,1273.92,657855.0
2025-10-10,cucumber,1904.19,407478.06
2025-10-11,cucumber,2206.58,430138.61
2025-10-13,cucumber,2347.21,527864.5
2025-10-14,cucumber,2327.45,305920.06
2025-10-15,cucumber,2441.65,261093.0
2025-10-16,cucumber,2885.74,208505.22
2025-10-17,cucumber,3751.21,223919.0
2025-10-18,cucumber,4493.63,248482.03
2025-10-20,cucumber,3764.26,386068.5
2025-10-21,cucumber,3438.46,215721.0
2025-10-22,cucumber,3239.11,237144.8
2025-10-23,cucumber,3516.26,199418.8
2025-10-24,cucumber,3375.12,241801.6
2025-10-25,cucumber,3094.82,280704.49
2025-10-27,cucumber,3089.82,414299.0
2025-10-28,cucumber,3199.84,236749.0
2025-10-29,cucumber,3372.63,240007.0
2025-10-30,cucumber,3823.66,200424.6
2025-10-31,cucumber,3472.74,290615.5
2025-11-01,cucumber,2904.69,103324.0
2025-11-03,cucumber,2920.68,506890.0
2025-11-04,cucumber,2501.96,285953.0
2025-11-05,cucumber,2308.8,300729.0
2025-11-06,cucumber,2329.18,248530.0
2025-11-07,cucumber,2290.87,295747.0
2025-11-08,cucumber,2150.3,296205.6
2025-11-10,cucumber,2209.65,448126.7
2025-11-11,cucumber,2479.46,229282.0
2025-11-12,cucumber,2701.53,272842.0
2025-11-13,cucumber,2861.77,184084.0
2025-11-14,cucumber,3109.71,284861.0
2025-11-15,cucumber,3067.39,220116.1
2025-11-17,cucumber,3103.67,370473.0
2025-11-18,cucumber,3152.78,217165.0
2025-11-19,cucumber,3036.8,240391.9
2025-11-20,cucumber,2843.5,206243.0
2025-11-21,cucumber,2861.35,225733.1
2025-11-22,cucumber,2730.94,189367.3
2025-11-24,cucumber,2835.26,313325.0
2025-11-25,cucumber,3339.82,183298.97
2025-11-26,cucumber,3262.79,220055.8
2025-11-27,cucumber,3319.58,182835.0
2025-11-28,cucumber,3305.34,216119.26
2025-11-29,cucumber,3154.73,192522.56
2025-12-01,cucumber,3128.3,343886.0
2025-12-02,cucumber,3159.17,171345.0
2025-12-03,cucumber,2952.24,269500.0
2025-12-04,cucumber,2758.61,182306.0
2025-12-05,cucumber,2783.15,259075.0
2025-12-06,cucumber,2865.86,182534.31
2025-12-08,cucumber,2888.47,375890.76
2025-12-09,cucumber,2946.82,192474.71
2025-12-10,cucumber,2962.02,228604.5
2025-12-11,cucumber,2967.49,194352.87
2025-12-12,cucumber,3125.3,260825.9
2025-12-13,cucumber,2630.31,89397.5
2025-12-15,cucumber,2824.47,454734.0
2025-12-16,cucumber,2869.99,176289.0
2025-12-17,cucumber,2872.46,222306.62
2025-12-18,cucumber,2866.49,166160.01
2025-12-19,cucumber,3051.89,215916.49
2025-12-20,cucumber,3318.34,191789.54
2025-12-22,cucumber,3497.33,361047.03
2025-12-23,cucumber,3266.58,191193.45
2025-12-24,cucumber,3282.52,196200.52
2025-12-25,cucumber,3320.74,182806.5
2025-12-26,cucumber,3247.68,187345.5
2025-12-27,cucumber,3165.21,168440.5
2025-12-29,cucumber,3734.44,320733.7
2025-12-30,cucumber,3898.22,162879.0
2025-12-31,cucumber,4588.29,245888.8
2026-01-01,cucumber,4550.0,120.0
2026-01-02,cucumber,4343.99,5597.0
2026-01-03,cucumber,3655.87,404961.2
2026-01-05,cucumber,3635.94,324991.1
2026-01-06,cucumber,3444.28,168621.0
2026-01-07,cucumber,3596.13,220945.0
2026-01-08,cucumber,3688.28,153553.0
2026-01-09,cucumber,3651.41,214876.0
2026-01-10,cucumber,3619.02,179164.0
2026-01-12,cucumber,3616.48,345158.8
2026-01-13,cucumber,3489.13,181709.0
2026-01-14,cucumber,3457.09,213038.9
2026-01-15,cucumber,3408.04,190689.0
2026-01-16,cucumber,3584.83,219289.8
2026-01-17,cucumber,3613.42,210512.0
2026-01-19,cucumber,3713.11,385234.7
2026-01-20,cucumber,3514.19,186403.4
2026-01-21,cucumber,3279.41,241765.5
2026-01-22,cucumber,3136.05,157243.0
2026-01-23,cucumber,3178.4,209677.3
2026-01-24,cucumber,3203.71,172076.0
2026-01-26,cucumber,3282.82,339972.0
2026-01-27,cucumber,3180.39,184021.0
2026-01-28,cucumber,3252.19,212337.2
2026-01-29,cucumber,3357.06,184323.2
2026-01-30,cucumber,3388.98,216947.0
2026-01-31,cucumber,3442.31,208757.0
2026-02-02,cucumber,3551.44,389521.81
2026-02-03,cucumber,3393.62,198236.0
2026-02-04,cucumber,3362.49,260907.0
2026-02-05,cucumber,3414.86,204088.0
2026-02-06,cucumber,3441.89,278132.5
2026-02-07,cucumber,3362.49,243312.0
2026-02-09,cucumber,3341.79,429403.5
2026-02-10,cucumber,3407.9,235851.2
2026-02-11,cucumber,3636.93,263307.4
2026-02-12,cucumber,4254.54,265794.24
2026-02-13,cucumber,4385.24,303488.24
2026-02-14,cucumber,4306.6,322585.3
2026-02-15,cucumber,4003.69,2030.0
2026-02-16,cucumber,2297.01,463504.28
2026-02-19,cucumber,4071.47,2188.0
2026-02-20,cucumber,2064.94,750451.0
2026-02-21,cucumber,2139.48,372754.0
2026-02-23,cucumber,2199.08,560185.0
2026-02-24,cucumber,2454.6,310500.0
2026-02-25,cucumber,2630.15,293378.0
2026-02-26,cucumber,2897.88,254474.0
2026-02-27,cucumber,3128.73,285000.0
2026-02-28,cucumber,3172.64,329673.0
2026-03-02,cucumber,2962.51,544387.7
2026-03-03,cucumber,3047.68,296725.0
2026-03-04,cucumber,3031.57,319615.0
2026-03-05,cucumber,3219.92,268655.0
2026-03-06,cucumber,3379.27,375792.95
2026-03-07,cucumber,3123.15,99069.0
2026-03-09,cucumber,2925.38,693945.8
2026-03-10,cucumber,2994.09,332790.0
2026-03-11,cucumber,2962.89,332107.0
2026-03-12,cucumber,3131.16,297422.0
2026-03-13,cucumber,3189.24,342337.0
2026-03-14,cucumber,3168.72,392002.0
2026-03-16,cucumber,2773.95,735271.0
2026-03-17,cucumber,2822.19,381931.0
2026-03-18,cucumber,2521.18,482518.7
2026-03-19,cucumber,2566.22,402165.0
2026-03-20,cucumber,2430.35,486555.0
2026-03-21,cucumber,2502.63,437534.1
2026-03-23,cucumber,2419.07,826845.2
2026-03-24,cucumber,2691.61,490952.1
2026-03-25,cucumber,3004.6,513409.5
2026-03-26,cucumber,2655.01,405765.0
2016-04-06,paprika,15760.0,25.0
2016-04-16,paprika,30000.0,10.0
2016-04-19,paprika,14746.43,7.0
2016-04-21,paprika,26000.0,20.0
2016-04-23,paprika,29000.0,10.0
2016-04-29,paprika,14900.0,2.0
2016-04-30,paprika,27000.0,24.0
2016-05-03,paprika,14910.0,5.0
2016-05-07,paprika,27000.0,10.0
2016-05-12,paprika,19170.0,2.0
2016-05-18,paprika,26000.0,40.0
2016-05-24,paprika,3100.0,125.0
2016-05-30,paprika,13000.0,2.0
2016-06-03,paprika,16050.0,30.0
2016-06-13,paprika,18000.0,1.0
2016-06-15,paprika,19000.0,10.0
2016-06-17,paprika,14000.0,10.0
2016-06-21,paprika,13000.0,30.0
2016-06-22,paprika,13000.0,10.0
2016-06-24,paprika,12875.0,80.0
2016-06-25,paprika,6000.0,150.0
2016-06-28,paprika,7125.0,80.0
2016-07-02,paprika,7000.0,3.0
2016-07-09,paprika,10600.0,2.0
2016-07-14,paprika,5000.0,2.0
2016-08-10,paprika,10000.0,8.0
2016-08-13,paprika,6000.0,45.0
2016-10-05,paprika,6000.0,1.0
2016-10-31,paprika,13000.0,5.0
2016-12-01,paprika,13817.31,26.0
2016-12-03,paprika,9000.0,150.0
2016-12-19,paprika,20000.0,54.0
2016-12-30,paprika,13000.0,3.0
2017-04-06,paprika,12350.0,9.0
2017-06-30,paprika,13500.0,100.0
2017-07-21,paprika,5000.0,100.0
2017-07-25,paprika,7331.0,165.0
2017-07-26,paprika,7854.0,500.0
2017-07-28,paprika,7331.0,50.0
2017-11-13,paprika,18000.0,350.0
2017-11-18,paprika,12378.52,745.0
2017-11-20,paprika,11461.73,810.0
2017-11-22,paprika,11382.66,773.0
2017-11-23,paprika,11181.98,555.0
2017-11-24,paprika,10800.0,75.0
2017-11-25,paprika,10800.0,25.0
2017-11-27,paprika,11222.13,470.0
2017-11-28,paprika,13014.29,350.0
2017-11-29,paprika,10800.0,88.0
2017-11-30,paprika,10800.0,75.0
2017-12-01,paprika,10800.0,188.0
2017-12-02,paprika,10800.0,100.0
2017-12-04,paprika,10800.0,50.0
2017-12-05,paprika,10800.0,25.0
2017-12-06,paprika,10800.0,88.0
2017-12-07,paprika,10800.0,175.0
2017-12-08,paprika,10800.0,125.0
2017-12-09,paprika,10800.0,125.0
2017-12-11,paprika,15203.7,108.0
2017-12-12,paprika,8000.0,139.0
2017-12-13,paprika,9970.96,551.0
2017-12-14,paprika,6046.34,846.0
2017-12-16,paprika,10800.0,250.0
2017-12-18,paprika,6773.54,669.0
2017-12-20,paprika,10633.88,183.0
2017-12-21,paprika,9810.36,338.0
2017-12-22,paprika,7940.36,830.0
2017-12-23,paprika,10800.0,225.0
2017-12-25,paprika,8289.91,436.0
2017-12-26,paprika,7639.36,1029.0
2017-12-27,paprika,10800.0,200.0
2017-12-28,paprika,8970.17,362.0
2017-12-29,paprika,8514.82,1437.0
2017-12-30,paprika,6679.23,573.0
2018-01-03,paprika,4007.17,1674.6
2018-01-04,paprika,2125.93,1072.0
2018-01-05,paprika,3900.0,480.0
2018-01-06,paprika,6666.67,225.0
2018-01-08,paprika,4200.0,240.0
2018-01-09,paprika,4800.0,105.0
2018-01-10,paprika,3680.0,675.0
2018-01-11,paprika,3200.0,270.0
2018-01-12,paprika,3200.0,210.0
2018-01-13,paprika,3200.0,300.0
2018-01-15,paprika,4320.0,375.0
2018-01-16,paprika,4200.0,240.0
2018-01-17,paprika,3687.38,1549.5
2018-01-18,paprika,3733.33,697.5
2018-01-19,paprika,3850.0,1080.0
2018-01-20,paprika,3202.01,1492.5
2018-01-22,paprika,4941.67,960.0
2018-01-23,paprika,4078.63,1170.0
2018-01-24,paprika,4451.46,1710.0
2018-01-25,paprika,5259.26,270.0
2018-01-26,paprika,5881.48,270.0
2018-01-27,paprika,4258.82,255.0
2018-01-29,paprika,4316.5,742.5
2018-01-30,paprika,3839.76,817.5
2018-01-31,paprika,3987.28,1807.5
2018-02-01,paprika,4338.46,1365.0
2018-02-02,paprika,4219.79,1536.0
2018-02-03,paprika,5522.58,1162.5
2018-02-05,paprika,4821.92,1095.0
2018-02-06,paprika,4684.68,1665.0
2018-02-07,paprika,4000.0,390.0
2018-02-08,paprika,8000.0,300.0
2018-02-09,paprika,8000.0,75.0
2018-02-12,paprika,8000.0,225.0
2018-02-13,paprika,4255.9,2748.0
2018-02-14,paprika,4400.0,468.0
2018-02-15,paprika,8000.0,75.0
2018-02-20,paprika,4400.0,780.0
2018-02-21,paprika,8000.0,150.0
2018-02-22,paprika,5221.05,1425.0
2018-02-23,paprika,5000.0,600.0
2018-02-24,paprika,5000.0,300.0
2018-02-27,paprika,8839.29,560.0
2018-02-28,paprika,7500.0,120.0
2018-03-01,paprika,8671.88,640.0
2018-03-02,paprika,5805.88,1700.0
2018-03-03,paprika,9390.99,410.5
2018-03-05,paprika,7500.0,260.0
2018-03-06,paprika,10000.0,180.0
2018-03-07,paprika,7500.0,300.0
2018-03-08,paprika,8829.79,423.0
2018-03-09,paprika,7500.0,24.0
2018-03-10,paprika,20000.0,135.0
2018-03-12,paprika,8086.96,575.0
2018-03-13,paprika,7391.24,105.0
2018-03-14,paprika,12872.73,275.0
2018-03-15,paprika,7266.67,450.0
2018-03-16,paprika,8777.14,875.0
2018-03-17,paprika,6900.0,300.0
2018-03-19,paprika,6900.0,296.0
2018-03-20,paprika,12872.73,275.0
2018-03-21,paprika,7617.39,460.0
2018-03-22,paprika,6964.36,202.0
2018-03-24,paprika,11019.72,355.0
2018-03-26,paprika,7192.66,654.0
2018-03-27,paprika,15763.64,220.0
2018-03-28,paprika,7450.0,600.0
2018-03-29,paprika,13400.0,300.0
2018-03-30,paprika,5873.68,950.0
2018-03-31,paprika,19087.5,160.0
2018-04-02,paprika,7297.0,899.0
2018-04-03,paprika,6000.0,200.0
2018-04-04,paprika,6707.69,975.0
2018-04-05,paprika,6000.0,160.0
2018-04-06,paprika,5163.64,825.0
2018-04-07,paprika,6000.0,20.0
2018-04-09,paprika,8500.0,800.0
2018-04-10,paprika,6000.0,100.0
2018-04-11,paprika,6000.0,875.0
2018-04-12,paprika,4389.52,420.0
2018-04-13,paprika,6784.07,653.0
2018-04-14,paprika,5400.0,160.0
2018-04-16,paprika,5819.69,965.0
2018-04-17,paprika,6290.91,385.0
2018-04-18,paprika,5547.17,1325.0
2018-04-19,paprika,5697.39,1150.0
2018-04-20,paprika,6233.18,1055.0
2018-04-21,paprika,5535.35,495.0
2018-04-23,paprika,5398.33,1436.0
2018-04-24,paprika,4800.0,560.0
2018-04-25,paprika,5832.08,1060.0
2018-04-26,paprika,5360.0,850.0
2018-04-27,paprika,5401.28,1430.0
2018-04-28,paprika,5042.04,1570.0
2018-04-30,paprika,5165.0,1600.0
2018-05-01,paprika,4738.31,485.0
2018-05-02,paprika,5913.24,1360.0
2018-05-03,paprika,4886.18,615.0
2018-05-04,paprika,5969.86,1460.0
2018-05-05,paprika,4883.72,430.0
2018-05-07,paprika,5540.94,2235.0
2018-05-08,paprika,4800.0,320.0
2018-05-09,paprika,5721.21,1650.0
2018-05-10,paprika,5128.14,629.0
2018-05-11,paprika,5868.35,1580.0
2018-05-12,paprika,4919.15,470.0
2018-05-14,paprika,5738.1,1680.0
2018-05-15,paprika,4800.0,820.0
2018-05-16,paprika,5673.72,1655.0
2018-05-17,paprika,4800.0,600.0
2018-05-18,paprika,5499.16,1190.0
2018-05-19,paprika,5488.7,575.0
2018-05-21,paprika,5245.33,1765.0
2018-05-22,paprika,4800.0,600.0
2018-05-23,paprika,5435.1,1225.0
2018-05-24,paprika,4800.0,200.0
2018-05-25,paprika,5050.0,1200.0
2018-05-26,paprika,4512.2,205.0
2018-05-28,paprika,4956.97,976.0
2018-05-29,paprika,4500.0,450.0
2018-05-30,paprika,5052.63,950.0
2018-05-31,paprika,4500.0,260.0
2018-06-01,paprika,5609.36,855.0
2018-06-02,paprika,4564.1,390.0
2018-06-04,paprika,5270.27,740.0
2018-06-05,paprika,4526.63,995.0
2018-06-06,paprika,5956.2,685.0
2018-06-07,paprika,4500.0,220.0
2018-06-08,paprika,4680.26,1060.0
2018-06-09,paprika,4652.17,230.0
2018-06-11,paprika,5186.16,1590.0
2018-06-12,paprika,4228.95,190.0
2018-06-13,paprika,5660.29,685.0
2018-06-14,paprika,4500.0,240.0
2018-06-15,paprika,5248.48,990.0
2018-06-16,paprika,3900.0,180.0
2018-06-18,paprika,5170.55,815.0
2018-06-19,paprika,3900.0,240.0
2018-06-20,paprika,4919.8,611.0
2018-06-21,paprika,4733.33,450.0
2018-06-22,paprika,4607.59,395.0
2018-06-23,paprika,3900.0,160.0
2018-06-25,paprika,4941.18,850.0
2018-06-26,paprika,3605.97,201.0
2018-06-27,paprika,4607.59,395.0
2018-06-28,paprika,3900.0,140.0
2018-06-29,paprika,4783.65,630.0
2018-06-30,paprika,3900.0,140.0
2018-07-02,paprika,3761.46,960.0
2018-07-03,paprika,3900.0,200.0
2018-07-04,paprika,5261.54,650.0
2018-07-05,paprika,3855.24,210.0
2018-07-06,paprika,4666.67,540.0
2018-07-07,paprika,2743.54,370.0
2018-07-09,paprika,4518.75,640.0
2018-07-10,paprika,3888.35,695.0
2018-07-11,paprika,4657.63,590.0
2018-07-12,paprika,3900.0,280.0
2018-07-13,paprika,3967.47,455.0
2018-07-14,paprika,3380.77,260.0
2018-07-16,paprika,3903.88,645.0
2018-07-17,paprika,3808.0,625.0
2018-07-18,paprika,4480.0,355.0
2018-07-19,paprika,4680.0,500.0
2018-07-20,paprika,4229.33,150.0
2018-07-21,paprika,3900.0,120.0
2018-07-23,paprika,4296.31,515.0
2018-07-24,paprika,3900.0,280.0
2018-07-25,paprika,4731.13,485.0
2018-07-26,paprika,3900.0,100.0
2018-07-27,paprika,4353.65,850.0
2018-07-28,paprika,3900.0,140.0
2018-07-30,paprika,4635.29,425.0
2018-07-31,paprika,3900.0,160.0
2018-08-01,paprika,4643.6,555.0
2018-08-02,paprika,3900.0,520.0
2018-08-03,paprika,4745.21,365.0
2018-08-06,paprika,4544.33,485.0
2018-08-07,paprika,3844.83,145.0
2018-08-08,paprika,4595.83,480.0
2018-08-10,paprika,4423.61,720.0
2018-08-11,paprika,5263.87,155.0
2018-08-13,paprika,3250.79,945.0
2018-08-15,paprika,3900.0,448.0
2018-08-18,paprika,7098.28,203.5
2018-08-22,paprika,8000.0,147.0
2018-08-24,paprika,8000.0,150.0
2018-08-29,paprika,9200.0,73.5
2018-10-03,paprika,9600.0,5.0
2018-10-20,paprika,4400.0,10.0
2018-10-26,paprika,8300.0,86.0
2018-10-30,paprika,8000.0,104.0
2018-10-31,paprika,7828.57,350.0
2018-11-01,paprika,9333.33,78.0
2018-11-02,paprika,7451.22,410.0
2018-11-03,paprika,8333.33,300.0
2018-11-05,paprika,7448.21,560.0
2018-11-06,paprika,8400.0,300.0
2018-11-07,paprika,6825.0,260.0
2018-11-09,paprika,7360.0,650.0
2018-11-12,paprika,7158.91,645.0
2018-11-13,paprika,7333.33,105.0
2018-11-14,paprika,6510.34,435.0
2018-11-15,paprika,5925.0,300.0
2018-11-16,paprika,5791.25,594.0
2018-11-19,paprika,5728.63,503.0
2018-11-20,paprika,5000.0,30.0
2018-11-21,paprika,5238.31,590.0
2018-11-22,paprika,6666.67,45.0
2018-11-23,paprika,5032.42,401.0
2018-11-26,paprika,5477.56,434.5
2018-11-28,paprika,4993.57,389.0
2018-11-29,paprika,5000.0,150.0
2018-11-30,paprika,6666.67,195.0
2018-12-01,paprika,4325.0,200.0
2018-12-04,paprika,4666.67,120.0
2018-12-05,paprika,5073.33,375.0
2018-12-06,paprika,4650.0,300.0
2018-12-07,paprika,5363.25,585.0
2018-12-08,paprika,2500.0,70.4
2018-12-10,paprika,6106.85,248.0
2018-12-11,paprika,3800.0,300.0
2018-12-12,paprika,3575.0,300.0
2018-12-13,paprika,4031.69,426.0
2018-12-14,paprika,4233.33,375.0
2018-12-15,paprika,3285.71,350.0
2018-12-17,paprika,4122.07,426.0
2018-12-18,paprika,3175.0,300.0
2018-12-19,paprika,3653.85,390.0
2018-12-20,paprika,6666.67,75.0
2018-12-21,paprika,6666.67,105.0
2018-12-24,paprika,5390.07,705.0
2018-12-25,paprika,5000.0,40.0
2018-12-26,paprika,5671.64,335.0
2018-12-27,paprika,5000.0,40.0
2018-12-28,paprika,5882.35,255.0
2018-12-29,paprika,5000.0,100.0
2018-12-31,paprika,5468.75,640.0
2019-01-02,paprika,6666.67,90.0
2019-01-03,paprika,6000.0,150.0
2019-01-04,paprika,5479.45,365.0
2019-01-05,paprika,5582.78,906.0
2019-01-07,paprika,5206.61,1210.0
2019-01-08,paprika,5240.64,935.0
2019-01-09,paprika,6966.23,770.0
2019-01-10,paprika,6000.0,40.0
2019-01-11,paprika,7106.8,515.0
2019-01-12,paprika,7200.0,200.0
2019-01-14,paprika,7292.31,520.0
2019-01-15,paprika,6000.0,100.0
2019-01-16,paprika,7500.0,400.0
2019-01-17,paprika,5660.09,1165.0
2019-01-18,paprika,6499.3,715.0
2019-01-19,paprika,6211.76,425.0
2019-01-21,paprika,7164.29,840.0
2019-01-22,paprika,5100.0,1160.0
2019-01-23,paprika,7175.76,990.0
2019-01-24,paprika,5100.0,800.0
2019-01-25,paprika,6164.52,1550.0
2019-01-26,paprika,5100.0,480.0
2019-01-28,paprika,6776.83,1614.0
2019-01-29,paprika,5100.0,460.0
2019-01-30,paprika,3112.42,2375.0
2019-01-31,paprika,5100.0,460.0
2019-02-01,paprika,5764.4,1910.0
2019-02-08,paprika,8000.0,420.0
2019-02-09,paprika,5824.85,845.0
2019-02-11,paprika,6149.12,1130.0
2019-02-12,paprika,5100.0,480.0
2019-02-13,paprika,6681.96,970.0
2019-02-14,paprika,4971.43,735.0
2019-02-15,paprika,5416.72,1495.0
2019-02-16,paprika,5100.0,740.0
2019-02-18,paprika,4923.5,1830.0
2019-02-19,paprika,4852.22,540.0
2019-02-20,paprika,5341.98,2120.0
2019-02-21,paprika,6441.51,465.0
2019-02-22,paprika,5861.68,1070.0
2019-02-23,paprika,6000.0,280.0
2019-02-25,paprika,7558.06,775.0
2019-02-26,paprika,6000.0,320.0
2019-02-27,paprika,7447.06,765.0
2019-02-28,paprika,6000.0,352.0
2019-03-01,paprika,8064.29,420.0
2019-03-02,paprika,5974.76,317.0
2019-03-04,paprika,7284.62,780.0
2019-03-05,paprika,6000.0,260.0
2019-03-06,paprika,7880.77,520.0
2019-03-07,paprika,6000.0,260.0
2019-03-08,paprika,7426.77,635.0
2019-03-09,paprika,6000.0,250.0
2019-03-11,paprika,7117.65,680.0
2019-03-12,paprika,6000.0,520.0
2019-03-13,paprika,6855.48,775.0
2019-03-14,paprika,6000.0,240.0
2019-03-15,paprika,6236.84,950.0
2019-03-16,paprika,5400.0,420.0
2019-03-18,paprika,6397.18,710.0
2019-03-19,paprika,6400.0,195.0
2019-03-20,paprika,6540.17,585.0
2019-03-21,paprika,5400.0,280.0
2019-03-22,paprika,6792.45,265.0
2019-03-23,paprika,5400.0,200.0
2019-03-25,paprika,5526.92,910.0
2019-03-26,paprika,5400.0,140.0
2019-03-27,paprika,5438.11,900.0
2019-03-28,paprika,5400.0,200.0
2019-03-29,paprika,5903.12,960.0
2019-03-30,paprika,4800.0,120.0
2019-04-01,paprika,6264.71,765.0
2019-04-02,paprika,4800.0,100.0
2019-04-03,paprika,6171.95,845.0
2019-04-04,paprika,4800.0,140.0
2019-04-05,paprika,6632.09,1005.0
2019-04-06,paprika,4261.77,620.0
2019-04-08,paprika,6090.59,1350.0
2019-04-09,paprika,4539.72,720.0
2019-04-10,paprika,6276.72,1160.0
2019-04-11,paprika,4800.0,620.0
2019-04-12,paprika,5792.66,1280.0
2019-04-13,paprika,4800.0,260.0
2019-04-15,paprika,4948.46,2600.0
2019-04-16,paprika,3818.46,455.0
2019-04-17,paprika,4606.09,2003.0
2019-04-18,paprika,3869.18,365.0
2019-04-19,paprika,4608.29,2363.0
2019-04-20,paprika,4569.06,905.0
2019-04-22,paprika,4456.07,1070.0
2019-04-23,paprika,3775.29,595.0
2019-04-24,paprika,4830.64,1950.0
2019-04-25,paprika,3117.65,340.0
2019-04-26,paprika,4128.67,2358.0
2019-04-27,paprika,2847.04,778.0
2019-04-29,paprika,3675.57,2419.0
2019-04-30,paprika,4169.88,400.0
2019-05-01,paprika,4171.18,2096.0
2019-05-02,paprika,3654.31,685.0
2019-05-03,paprika,3472.15,3383.0
2019-05-04,paprika,3378.14,1770.0
2019-05-06,paprika,3832.44,2435.0
